Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
1992,Albertville,Ice Hockey,"HYNES, Gordon",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"JOSEPH, Fabian",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"JUNEAU, Joe",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"KIDD, Trevor",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"LEBEAU, Patrick",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"LINDBERG, Chris",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"LINDROS, Eric",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"MANDERVILLE, Kent",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"PLAVSIC, Adrian",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"RATUSHNY, Dan",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"SCHLEGEL, Bradley",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"SCHREIBER, Wallace",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"SMITH, Randy",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"ST.LAURENT, Sam",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"TIPPETT, David",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"TUTT, Brian",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Ice Hockey,"WOOLLEY, Jason",CAN,Men,Ice Hockey,Silver,,
1992,Albertville,Skating,"BLACKBURN, Frederic",CAN,Men,1000M,Silver,,
1992,Albertville,Skating,"BLACKBURN, Frederic",CAN,Men,5000M Relay,Silver,,
1992,Albertville,Skating,"DAIGNAULT, Laurent",CAN,Men,5000M Relay,Silver,,
1992,Albertville,Skating,"DAIGNAULT, Michel",CAN,Men,5000M Relay,Silver,,
1992,Albertville,Skating,"GAGNON, Sylvain",CAN,Men,5000M Relay,Silver,,
1992,Albertville,Skating,"LACKIE, Mark",CAN,Men,5000M Relay,Silver,,
1992,Albertville,Skating,"LI, Yan",CHN,Women,500M,Silver,,
1992,Albertville,Skating,"YE, Qiaobo",CHN,Women,1000M,Silver,,
1992,Albertville,Skating,"YE, Qiaobo",CHN,Women,500M,Silver,,
1992,Albertville,Biathlon,"PECHERSKAYA, Svetlana",EUN,Women,15KM,Silver,,
1992,Albertville,Biathlon,"KIRIENKO, Valeri",EUN,Men,4X7.5KM Relay,Silver,,
1992,Albertville,Biathlon,"MEDVEDTSEV, Valery",EUN,Men,4X7.5KM Relay,Silver,,
1992,Albertville,Biathlon,"POPOV, Aleksandr",EUN,Men,4X7.5KM Relay,Silver,,
1992,Albertville,Biathlon,"TCHEPIKOV, Sergei",EUN,Men,4X7.5KM Relay,Silver,,
1992,Albertville,Skating,"BECHKE, Yelena",EUN,Women,Pairs,Silver,,
1992,Albertville,Skating,"PETROV, Denis",EUN,Men,Pairs,Silver,,
1992,Albertville,Skiing,"EGOROVA, Ljubov",EUN,Women,30KM,Silver,,
1992,Albertville,Skiing,"EGOROVA, Ljubov",EUN,Women,5KM,Silver,,
1992,Albertville,Skiing,"KOZHEVNIKOVA, Yelizaveta",EUN,Women,Moguls,Silver,,
1992,Albertville,Skiing,"ROLIG, Marjut",FIN,Women,15KM Mass Start,Silver,,
1992,Albertville,Skating,"DUCHESNAY, Paul",FRA,Men,Ice Dancing,Silver,,
1992,Albertville,Skating,"DUCHESNAY-DEAN, Isabelle",FRA,Women,Ice Dancing,Silver,,
1992,Albertville,Skiing,"PICCARD, Franck",FRA,Men,Downhill,Silver,,
1992,Albertville,Skiing,"MERLE, Carole",FRA,Women,Super-G,Silver,,
1992,Albertville,Skiing,"ALLAMAND, Olivier",FRA,Men,Moguls,Silver,,
1992,Albertville,Skiing,"GUILLAUME, Sylvain",FRA,Men,Individual,Silver,,
1992,Albertville,Biathlon,"GROSS, Ricco",GER,Men,10KM,Silver,,
1992,Albertville,Biathlon,"KIRCHNER, Mark",GER,Men,20KM,Silver,,
1992,Albertville,Biathlon,"DISL, Uschi",GER,Women,4X7.5KM Relay,Silver,,
1992,Albertville,Biathlon,"HARVEY, Antje",GER,Women,4X7.5KM Relay,Silver,,
1992,Albertville,Biathlon,"SCHAAF, Petra",GER,Women,4X7.5KM Relay,Silver,,
1992,Albertville,Biathlon,"HARVEY, Antje",GER,Women,7.5KM,Silver,,
1992,Albertville,Bobsleigh,"HANNEMANN, Rene",GER,Men,Four-Man,Silver,,
1992,Albertville,Bobsleigh,"HOPPE, Wolfgang",GER,Men,Four-Man,Silver,,
1992,Albertville,Bobsleigh,"KeeHN, Axel",GER,Men,Four-Man,Silver,,
1992,Albertville,Bobsleigh,"MUSIOL, Bogdan",GER,Men,Four-Man,Silver,,
1992,Albertville,Bobsleigh,"LOCHNER, Rudolf",GER,Men,Two-Man,Silver,,
1992,Albertville,Bobsleigh,"ZIMMERMANN, Markus",GER,Men,Two-Man,Silver,,
1992,Albertville,Luge,"MANKEL, Yves",GER,Men,Doubles,Silver,,
1992,Albertville,Luge,"RUDOLPH, Thomas",GER,Men,Doubles,Silver,,
1992,Albertville,Skating,"NIEMANN-STIRNEMANN, Gunda",GER,Women,1500M,Silver,,
1992,Albertville,Skating,"WARNICKE, Heike",GER,Women,3000M,Silver,,
1992,Albertville,Skating,"WARNICKE, Heike",GER,Women,5000M,Silver,,
1992,Albertville,Skiing,"MARTIN, Gianfranco",ITA,Men,Alpine Combined,Silver,,
1992,Albertville,Skiing,"TOMBA, Alberto",ITA,Men,Slalom,Silver,,
1992,Albertville,Skiing,"ALBARELLO, Marco",ITA,Men,10KM Pursuit,Silver,,
1992,Albertville,Skiing,"ALBARELLO, Marco",ITA,Men,4X10KM Relay,Silver,,
1992,Albertville,Skiing,"FAUNER, Silvio",ITA,Men,4X10KM Relay,Silver,,
1992,Albertville,Skiing,"PULIE, Giuseppe",ITA,Men,4X10KM Relay,Silver,,
1992,Albertville,Skiing,"VANZETTA, Giorgio",ITA,Men,4X10KM Relay,Silver,,
1992,Albertville,Skiing,"DE ZOLT, Maurilio",ITA,Men,50KM,Silver,,
1992,Albertville,Skiing,"BELMONDO, Stefania",ITA,Women,Combined 5KM + 10KM Pursuit,Silver,,
1992,Albertville,Skating,"ITO, Midori",JPN,Women,Individual,Silver,,
1992,Albertville,Skating,"KUROIWA, Toshiyuki",JPN,Men,500M,Silver,,
1992,Albertville,Skating,"KIM, Yoon-Man",KOR,Men,1000M,Silver,,
1992,Albertville,Skiing,"GIRARDELLI, Marc",LUX,Men,Giant Slalom,Silver,,
1992,Albertville,Skiing,"GIRARDELLI, Marc",LUX,Men,Super-G,Silver,,
1992,Albertville,Skating,"ZANDSTRA, Falko",NED,Men,5000M,Silver,,
1992,Albertville,Skating,"KOSS, Johann Olav",NOR,Men,10000M,Silver,,
1992,Albertville,Skating,"SONDRAL, Adne",NOR,Men,1500M,Silver,,
1992,Albertville,Skiing,"DAEHLIE, Bje_rn",NOR,Men,30KM Mass Start,Silver,,
1992,Albertville,Skiing,"DYBENDAHL HARTZ, Trude",NOR,Women,4X5KM Relay,Silver,,
1992,Albertville,Skiing,"NILSEN, Elin",NOR,Women,4X5KM Relay,Silver,,
1992,Albertville,Skiing,"NYBRAATEN, Inger Helene",NOR,Women,4X5KM Relay,Silver,,
1992,Albertville,Skiing,"PEDERSEN, Solveig",NOR,Women,4X5KM Relay,Silver,,
1992,Albertville,Skiing,"ULVANG, Vegard",NOR,Men,Combined 10KM + 15KM Pursuit,Silver,,
1992,Albertville,Skiing,"APELAND, Knut",NOR,Men,Team,Silver,,
1992,Albertville,Skiing,"ELDEN, Trond Einar",NOR,Men,Team,Silver,,
1992,Albertville,Skiing,"LUNDBERG, Fred Boerre",NOR,Men,Team,Silver,,
1992,Albertville,Skiing,"COBERGER, Annelise",NZL,Women,Slalom,Silver,,
1992,Albertville,Skating,"WYLIE, Paul",USA,Men,Individual,Silver,,
1992,Albertville,Skating,"DOHNAL, Darcie",USA,Women,3000M Relay,Silver,,
1992,Albertville,Skating,"PETERSON, Amy",USA,Women,3000M Relay,Silver,,
1992,Albertville,Skating,"TURNER, Cathy",USA,Women,3000M Relay,Silver,,
1992,Albertville,Skating,"ZIEGELMEYER, Nikki",USA,Women,3000M Relay,Silver,,
1992,Albertville,Skiing,"LINDH, Hilary",USA,Women,Downhill,Silver,,
1992,Albertville,Skiing,"ROFFE, Diann",USA,Women,Giant Slalom,Silver,,
1994,Lillehammer,Luge,"PROCK, Markus",AUT,Men,Singles,Silver,,
1994,Lillehammer,Skating,"HUNYADY, Emese",AUT,Women,3000M,Silver,,
1994,Lillehammer,Skiing,"EDER, Elfriede",AUT,Women,Slalom,Silver,,
1994,Lillehammer,Biathlon,"PARAMYGINA, Svetlana",BLR,Women,7.5KM,Silver,,
1994,Lillehammer,Skating,"ZHELEZOVSKY, Igor",BLR,Men,1000M,Silver,,
1994,Lillehammer,Ice Hockey,"ASTLEY, Mark",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"AUCOIN, Adrian",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"HARLOCK, David",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"HIRSCH, Corey",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"HLUSHKO, Todd",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"JOHNSON, Greg",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"JOSEPH, Fabian",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"KARIYA, Paul",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"KONTOS, Chris",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"LEGACE, Manny",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"LOVSIN, Ken",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"MAYER, Derek",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"NEDVED, Peter",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"NORRIS, Dwayne",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"PARKS, Greg",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"ROY, Allain",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"ROY, Jean Yves",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"SAVAGE, Brian",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"SCHLEGEL, Bradley",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"SCHREIBER, Wallace",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"THERIEN, Chris",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"WARRINER, Todd",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Ice Hockey,"WERENKA, Brad",CAN,Men,Ice Hockey,Silver,,
1994,Lillehammer,Skating,"STOJKO, Elvis",CAN,Men,Individual,Silver,,
1994,Lillehammer,Skating,"LAMBERT, Nathalie",CAN,Women,1000M,Silver,,
1994,Lillehammer,Skating,"BOUDRIAS, Christine",CAN,Women,3000M Relay,Silver,,
1994,Lillehammer,Skating,"CHAREST, Isabelle",CAN,Women,3000M Relay,Silver,,
1994,Lillehammer,Skating,"CUTRONE, Angela",CAN,Women,3000M Relay,Silver,,
1994,Lillehammer,Skating,"DAIGLE, Sylvie",CAN,Women,3000M Relay,Silver,,
1994,Lillehammer,Skating,"LAMBERT, Nathalie",CAN,Women,3000M Relay,Silver,,
1994,Lillehammer,Skating,"AUCH, Susan",CAN,Women,500M,Silver,,
1994,Lillehammer,Skiing,"LAROCHE, Philippe",CAN,Men,Aerials,Silver,,
1994,Lillehammer,Skating,"ZHANG, Yanmei",CHN,Women,500M,Silver,,
1994,Lillehammer,Skiing,"MYLLYLAE, Mika",FIN,Men,50KM,Silver,,
1994,Lillehammer,Biathlon,"BRIAND BOUTHIAUX, Anne",FRA,Women,15KM,Silver,,
1994,Lillehammer,Biathlon,"GROSS, Ricco",GER,Men,10KM,Silver,,
1994,Lillehammer,Biathlon,"LUCK, Frank",GER,Men,20KM,Silver,,
1994,Lillehammer,Biathlon,"DISL, Uschi",GER,Women,4X7.5KM Relay,Silver,,
1994,Lillehammer,Biathlon,"GREINER-PETTER-MEMM, Simone",GER,Women,4X7.5KM Relay,Silver,,
1994,Lillehammer,Biathlon,"HARVEY, Antje",GER,Women,4X7.5KM Relay,Silver,,
1994,Lillehammer,Biathlon,"SCHAAF, Petra",GER,Women,4X7.5KM Relay,Silver,,
1994,Lillehammer,Luge,"ERDMANN, Susi-Lisa",GER,Women,Singles,Silver,,
1994,Lillehammer,Skating,"BAIER-LOEF, Anke",GER,Women,1000M,Silver,,
1994,Lillehammer,Skating,"NIEMANN-STIRNEMANN, Gunda",GER,Women,5000M,Silver,,
1994,Lillehammer,Skiing,"ERTL, Martina",GER,Women,Giant Slalom,Silver,,
1994,Lillehammer,Luge,"HUBER, Norbert",ITA,Men,Doubles,Silver,,
1994,Lillehammer,Luge,"RAFFL, Hansje_rg",ITA,Men,Doubles,Silver,,
1994,Lillehammer,Skating,"VUILLERMIN, Mirko",ITA,Men,500M,Silver,,
1994,Lillehammer,Skiing,"TOMBA, Alberto",ITA,Men,Slalom,Silver,,
1994,Lillehammer,Skiing,"DI CENTA, Manuela",ITA,Women,5KM,Silver,,
1994,Lillehammer,Skiing,"DI CENTA, Manuela",ITA,Women,Combined 5KM + 10KM Pursuit,Silver,,
1994,Lillehammer,Skiing,"KONO, Takanori",JPN,Men,Individual,Silver,,
1994,Lillehammer,Skiing,"HARADA, Masahiko",JPN,Men,K120 Team (90M),Silver,,
1994,Lillehammer,Skiing,"KASAI, Noriaki",JPN,Men,K120 Team (90M),Silver,,
1994,Lillehammer,Skiing,"NISHIKATA, Jinya",JPN,Men,K120 Team (90M),Silver,,
1994,Lillehammer,Skiing,"OKABE, Takanobu",JPN,Men,K120 Team (90M),Silver,,
1994,Lillehammer,Skiing,"SMIRNOV, Vladimir",KAZ,Men,10KM Pursuit,Silver,,
1994,Lillehammer,Skiing,"SMIRNOV, Vladimir",KAZ,Men,Combined 10KM + 15KM Pursuit,Silver,,
1994,Lillehammer,Skating,"CHAE, Ji-Hoon",KOR,Men,1000M,Silver,,
1994,Lillehammer,Skating,"RITSMA, Rintje",NED,Men,1500M,Silver,,
1994,Lillehammer,Skating,"STORELID, Kjell",NOR,Men,10000M,Silver,,
1994,Lillehammer,Skating,"STORELID, Kjell",NOR,Men,5000M,Silver,,
1994,Lillehammer,Skiing,"AAMODT, Kjetil Andre",NOR,Men,Alpine Combined,Silver,,
1994,Lillehammer,Skiing,"AAMODT, Kjetil Andre",NOR,Men,Downhill,Silver,,
1994,Lillehammer,Skiing,"MIKKELSPLASS, Marit",NOR,Women,30KM,Silver,,
1994,Lillehammer,Skiing,"DAEHLIE, Bje_rn",NOR,Men,30KM Mass Start,Silver,,
1994,Lillehammer,Skiing,"ALSGAARD, Thomas",NOR,Men,4X10KM Relay,Silver,,
1994,Lillehammer,Skiing,"DAEHLIE, Bje_rn",NOR,Men,4X10KM Relay,Silver,,
1994,Lillehammer,Skiing,"SIVERTSEN, Sture",NOR,Men,4X10KM Relay,Silver,,
1994,Lillehammer,Skiing,"ULVANG, Vegard",NOR,Men,4X10KM Relay,Silver,,
1994,Lillehammer,Skiing,"DYBENDAHL HARTZ, Trude",NOR,Women,4X5KM Relay,Silver,,
1994,Lillehammer,Skiing,"MOEN, Anita",NOR,Women,4X5KM Relay,Silver,,
1994,Lillehammer,Skiing,"NILSEN, Elin",NOR,Women,4X5KM Relay,Silver,,
1994,Lillehammer,Skiing,"NYBRAATEN, Inger Helene",NOR,Women,4X5KM Relay,Silver,,
1994,Lillehammer,Skiing,"APELAND, Knut",NOR,Men,Team,Silver,,
1994,Lillehammer,Skiing,"LUNDBERG, Fred Boerre",NOR,Men,Team,Silver,,
1994,Lillehammer,Skiing,"VIK, Bjarte Engen",NOR,Men,Team,Silver,,
1994,Lillehammer,Skiing,"BREDESEN, Espen",NOR,Men,K120 Individual (90M),Silver,,
1994,Lillehammer,Skiing,"OTTESEN, Lasse",NOR,Men,K90 Individual (70M),Silver,,
1994,Lillehammer,Biathlon,"DRATSCHEV, Vladimir",RUS,Men,4X7.5KM Relay,Silver,,
1994,Lillehammer,Biathlon,"KIRIENKO, Valeri",RUS,Men,4X7.5KM Relay,Silver,,
1994,Lillehammer,Biathlon,"TARASOV, Sergei",RUS,Men,4X7.5KM Relay,Silver,,
1994,Lillehammer,Biathlon,"TCHEPIKOV, Sergei",RUS,Men,4X7.5KM Relay,Silver,,
1994,Lillehammer,Skating,"USOVA, Maya",RUS,Women,Ice Dancing,Silver,,
1994,Lillehammer,Skating,"ZHULIN, Aleksandr",RUS,Men,Ice Dancing,Silver,,
1994,Lillehammer,Skating,"DMITRIYEV, Artur",RUS,Men,Pairs,Silver,,
1994,Lillehammer,Skating,"MISHKUTYONOK, Natalya",RUS,Women,Pairs,Silver,,
1994,Lillehammer,Skating,"FEDOTKINA, Svetlana",RUS,Women,1500M,Silver,,
1994,Lillehammer,Skating,"KLEVCHENYA, Sergey",RUS,Men,500M,Silver,,
1994,Lillehammer,Skiing,"GLADISHEVA, Svetlana",RUS,Women,Super-G,Silver,,
1994,Lillehammer,Skiing,"EGOROVA, Ljubov",RUS,Women,15KM Mass Start,Silver,,
1994,Lillehammer,Skiing,"SHUPLETSOV, Sergei",RUS,Men,Moguls,Silver,,
1994,Lillehammer,Bobsleigh,"ACKLIN, Donat",SUI,Men,Four-Man,Silver,,
1994,Lillehammer,Bobsleigh,"MEIER, Kurt",SUI,Men,Four-Man,Silver,,
1994,Lillehammer,Bobsleigh,"SEMERARO, Domenico",SUI,Men,Four-Man,Silver,,
1994,Lillehammer,Bobsleigh,"WEDER, Gustav",SUI,Men,Four-Man,Silver,,
1994,Lillehammer,Bobsleigh,"ACKLIN, Guido",SUI,Men,Two-Man,Silver,,
1994,Lillehammer,Bobsleigh,"GOETSCHI, Reto",SUI,Men,Two-Man,Silver,,
1994,Lillehammer,Skiing,"SCHNEIDER, Vreni",SUI,Women,Alpine Combined,Silver,,
1994,Lillehammer,Skiing,"KAELIN, Urs",SUI,Men,Giant Slalom,Silver,,
1994,Lillehammer,Skiing,"LINDGREN, Marie",SWE,Women,Aerials,Silver,,
1994,Lillehammer,Skating,"KERRIGAN, Nancy",USA,Women,Individual,Silver,,
1994,Lillehammer,Skating,"BARTZ, Randall",USA,Men,5000M Relay,Silver,,
1994,Lillehammer,Skating,"COYLE, John",USA,Men,5000M Relay,Silver,,
1994,Lillehammer,Skating,"FLAIM, Eric",USA,Men,5000M Relay,Silver,,
1994,Lillehammer,Skating,"GABEL, Andrew",USA,Men,5000M Relay,Silver,,
1994,Lillehammer,Skating,"GOSKOWICZ, Anthony",USA,Men,5000M Relay,Silver,,
1994,Lillehammer,Skiing,"STREET, Picabo",USA,Women,Downhill,Silver,,
1994,Lillehammer,Skiing,"MOE, Thomas",USA,Men,Super-G,Silver,,
1994,Lillehammer,Skiing,"MCINTYRE, Elizabeth",USA,Women,Moguls,Silver,,
1998,Nagano,Skiing,"EBERHARTER, Stephan",AUT,Men,Giant Slalom,Silver,,
1998,Nagano,Skiing,"MEISSNITZER, Alexandra",AUT,Women,Giant Slalom,Silver,,
1998,Nagano,Skiing,"KNAUSS, Hans",AUT,Men,Super-G,Silver,,
1998,Nagano,Skiing,"DORFMEISTER, Michaela",AUT,Women,Super-G,Silver,,
1998,Nagano,Skiing,"GANDLER, Markus",AUT,Men,10KM Pursuit,Silver,,
1998,Nagano,Curling,"HARRIS, Mike",CAN,Men,Curling,Silver,,
1998,Nagano,Curling,"HART, Richard",CAN,Men,Curling,Silver,,
1998,Nagano,Curling,"KARRYS, George",CAN,Men,Curling,Silver,,
1998,Nagano,Curling,"MITCHELL, Collin",CAN,Men,Curling,Silver,,
1998,Nagano,Curling,"SAVAGE, Paul",CAN,Men,Curling,Silver,,
1998,Nagano,Ice Hockey,"BOTTERILL, Jennifer",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"BRISSON, Therese",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"CAMPBELL, Cassie",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"DIDUCK, Judy",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"DROLET, Nancy",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"DUPUIS, Lori",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"GOYETTE, Danielle",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"HEANEY, Geraldine",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"HEFFORD, Jayna",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"KELLAR, Becky",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"MCCORMACK, Katheryn",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"NYSTROM, Karen",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"REDDON, Lesley",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"RHEAUME, Manon",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"SCHULER, Laura",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"SMITH, Fiona",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"ST-LOUIS, France",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"SUNOHARA, Vicky",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"WICKENHEISER, Hayley",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Ice Hockey,"WILSON, Stacy",CAN,Women,Ice Hockey,Silver,,
1998,Nagano,Skating,"STOJKO, Elvis",CAN,Men,Individual,Silver,,
1998,Nagano,Skating,"WOTHERSPOON, Jeremy",CAN,Men,500M,Silver,,
1998,Nagano,Skating,"AUCH, Susan",CAN,Women,500M,Silver,,
1998,Nagano,Skating,"LI, JiaJun",CHN,Men,1000M,Silver,,
1998,Nagano,Skating,"YANG (S), Yang",CHN,Women,1000M,Silver,,
1998,Nagano,Skating,"SUN, Dandan",CHN,Women,3000M Relay,Silver,,
1998,Nagano,Skating,"WANG, Chunlu",CHN,Women,3000M Relay,Silver,,
1998,Nagano,Skating,"YANG (A), Yang",CHN,Women,3000M Relay,Silver,,
1998,Nagano,Skating,"YANG (S), Yang",CHN,Women,3000M Relay,Silver,,
1998,Nagano,Skating,"AN, Yulong",CHN,Men,500M,Silver,,
1998,Nagano,Skating,"YANG (S), Yang",CHN,Women,500M,Silver,,
1998,Nagano,Skiing,"XU, Nannan",CHN,Women,Aerials,Silver,,
1998,Nagano,Skiing,"NEUMANNOVA, Katerina",CZE,Women,5KM,Silver,,
1998,Nagano,Curling,"BIDSTRUP, Jane",DEN,Women,Curling,Silver,,
1998,Nagano,Curling,"HOLM, Dorthe",DEN,Women,Curling,Silver,,
1998,Nagano,Curling,"LAVRSEN, Helena Blach",DEN,Women,Curling,Silver,,
1998,Nagano,Curling,"POERTNER, Margit",DEN,Women,Curling,Silver,,
1998,Nagano,Curling,"QVIST, Trine",DEN,Women,Curling,Silver,,
1998,Nagano,Skiing,"LAHTELA, Janne",FIN,Men,Moguls,Silver,,
1998,Nagano,Skiing,"LAJUNEN, Samppa",FIN,Men,Individual,Silver,,
1998,Nagano,Skiing,"LAJUNEN, Samppa",FIN,Men,Team,Silver,,
1998,Nagano,Skiing,"MANNINEN, Hannu",FIN,Men,Team,Silver,,
1998,Nagano,Skiing,"MANTILA, Jari",FIN,Men,Team,Silver,,
1998,Nagano,Skiing,"NURMELA, Tapio",FIN,Men,Team,Silver,,
1998,Nagano,Skiing,"SOININEN, Jani",FIN,Men,K120 Individual (90M),Silver,,
1998,Nagano,Skiing,"FOUCRAS, Sebastien",FRA,Men,Aerials,Silver,,
1998,Nagano,Biathlon,"DISL, Uschi",GER,Women,7.5KM,Silver,,
1998,Nagano,Luge,"NIEDERNHUBER, Barbara",GER,Women,Singles,Silver,,
1998,Nagano,Skating,"NIEMANN-STIRNEMANN, Gunda",GER,Women,1500M,Silver,,
1998,Nagano,Skating,"PECHSTEIN, Claudia",GER,Women,3000M,Silver,,
1998,Nagano,Skating,"NIEMANN-STIRNEMANN, Gunda",GER,Women,5000M,Silver,,
1998,Nagano,Skiing,"ERTL, Martina",GER,Women,Alpine Combined,Silver,,
1998,Nagano,Skiing,"MITTERMAYER, Tatjana",GER,Women,Moguls,Silver,,
1998,Nagano,Skiing,"HANNAWALD, Sven",GER,Men,K120 Team (90M),Silver,,
1998,Nagano,Skiing,"JAEKLE, Hansjoerg",GER,Men,K120 Team (90M),Silver,,
1998,Nagano,Skiing,"SCHMITT, Martin",GER,Men,K120 Team (90M),Silver,,
1998,Nagano,Skiing,"THOMA, Dieter",GER,Men,K120 Team (90M),Silver,,
1998,Nagano,Skiing,"RENOTH, Heidi Maria",GER,Women,Giant-Slalom,Silver,,
1998,Nagano,Biathlon,"CARRARA, Pier Alberto",ITA,Men,20KM,Silver,,
1998,Nagano,Luge,"ZOEGGELER, Armin",ITA,Men,Singles,Silver,,
1998,Nagano,Skiing,"COMPAGNONI, Deborah",ITA,Women,Slalom,Silver,,
1998,Nagano,Skiing,"BELMONDO, Stefania",ITA,Women,30KM,Silver,,
1998,Nagano,Skiing,"ALBARELLO, Marco",ITA,Men,4X10KM Relay,Silver,,
1998,Nagano,Skiing,"FAUNER, Silvio",ITA,Men,4X10KM Relay,Silver,,
1998,Nagano,Skiing,"MAY, Fabio",ITA,Men,4X10KM Relay,Silver,,
1998,Nagano,Skiing,"VALBUSA, Fulvio",ITA,Men,4X10KM Relay,Silver,,
1998,Nagano,Skiing,"PRUGGER, Thomas",ITA,Men,Giant-Slalom,Silver,,
1998,Nagano,Skiing,"FUNAKI, Kazuyoshi",JPN,Men,K90 Individual (70M),Silver,,
1998,Nagano,Skating,"CHAE, Ji-Hoon",KOR,Men,5000M Relay,Silver,,
1998,Nagano,Skating,"KIM, Dong-Sung",KOR,Men,5000M Relay,Silver,,
1998,Nagano,Skating,"LEE, Ho-Eung",KOR,Men,5000M Relay,Silver,,
1998,Nagano,Skating,"LEE, Jun-Hwan",KOR,Men,5000M Relay,Silver,,
1998,Nagano,Skating,"de JONG, Bob",NED,Men,10000M,Silver,,
1998,Nagano,Skating,"BOS, Jan",NED,Men,1000M,Silver,,
1998,Nagano,Skating,"POSTMA, Ids",NED,Men,1500M,Silver,,
1998,Nagano,Skating,"RITSMA, Rintje",NED,Men,5000M,Silver,,
1998,Nagano,Biathlon,"ANDRESEN, Frode",NOR,Men,10KM,Silver,,
1998,Nagano,Biathlon,"BJOERNDALEN, Dag",NOR,Men,4X7.5KM Relay,Silver,,
1998,Nagano,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,4X7.5KM Relay,Silver,,
